,Susceptible,Incubating,Asymptomatic,SymptDetected,AsymptDetected,Severe,Recovered,Deceased,Locked
0,254,1,0,0,0,0,0,0,0
1,254,1,0,0,0,0,0,0,0
2,254,1,0,0,0,0,0,0,0
3,254,1,0,0,0,0,0,0,0
4,254,1,0,0,0,0,0,0,0
5,254,1,0,0,0,0,0,0,0
6,254,1,0,0,0,0,0,0,0
7,254,1,0,0,0,0,0,0,0
8,254,1,0,0,0,0,0,0,0
9,254,1,0,0,0,0,0,0,0
10,254,1,0,0,0,0,0,0,0
11,254,1,0,0,0,0,0,0,0
12,254,1,0,0,0,0,0,0,0
13,254,1,0,0,0,0,0,0,0
14,254,1,0,0,0,0,0,0,0
15,254,1,0,0,0,0,0,0,0
16,254,1,0,0,0,0,0,0,0
17,254,1,0,0,0,0,0,0,0
18,254,1,0,0,0,0,0,0,0
19,254,1,0,0,0,0,0,0,0
20,254,1,0,0,0,0,0,0,0
21,254,1,0,0,0,0,0,0,0
22,254,1,0,0,0,0,0,0,0
23,254,1,0,0,0,0,0,0,0
24,254,1,0,0,0,0,0,0,0
25,254,1,0,0,0,0,0,0,0
26,254,1,0,0,0,0,0,0,0
27,254,1,0,0,0,0,0,0,0
28,254,1,0,0,0,0,0,0,0
29,254,1,0,0,0,0,0,0,0
30,254,1,0,0,0,0,0,0,0
31,254,1,0,0,0,0,0,0,0
32,254,1,0,0,0,0,0,0,0
33,254,1,0,0,0,0,0,0,0
34,254,1,0,0,0,0,0,0,0
35,254,1,0,0,0,0,0,0,0
36,254,1,0,0,0,0,0,0,0
37,254,1,0,0,0,0,0,0,0
38,254,1,0,0,0,0,0,0,0
39,254,1,0,0,0,0,0,0,0
40,254,1,0,0,0,0,0,0,0
41,254,1,0,0,0,0,0,0,0
42,254,1,0,0,0,0,0,0,0
43,254,1,0,0,0,0,0,0,0
44,254,1,0,0,0,0,0,0,0
45,254,1,0,0,0,0,0,0,0
46,254,1,0,0,0,0,0,0,0
47,254,1,0,0,0,0,0,0,0
48,254,1,0,0,0,0,0,0,0
49,254,1,0,0,0,0,0,0,0
50,254,1,0,0,0,0,0,0,0
51,254,1,0,0,0,0,0,0,0
52,254,1,0,0,0,0,0,0,0
53,254,1,0,0,0,0,0,0,0
54,254,1,0,0,0,0,0,0,0
55,254,1,0,0,0,0,0,0,0
56,254,1,0,0,0,0,0,0,0
57,254,1,0,0,0,0,0,0,0
58,254,1,0,0,0,0,0,0,0
59,254,1,0,0,0,0,0,0,0
60,254,1,0,0,0,0,0,0,0
61,254,1,0,0,0,0,0,0,0
62,254,1,0,0,0,0,0,0,0
63,254,1,0,0,0,0,0,0,0
64,254,1,0,0,0,0,0,0,0
65,254,1,0,0,0,0,0,0,0
66,254,1,0,0,0,0,0,0,0
67,254,1,0,0,0,0,0,0,0
68,254,1,0,0,0,0,0,0,0
69,254,1,0,0,0,0,0,0,0
70,254,1,0,0,0,0,0,0,0
71,254,1,0,0,0,0,0,0,0
72,254,1,0,0,0,0,0,0,0
73,254,1,0,0,0,0,0,0,0
74,254,1,0,0,0,0,0,0,0
75,254,1,0,0,0,0,0,0,0
76,254,1,0,0,0,0,0,0,0
77,254,1,0,0,0,0,0,0,0
78,254,1,0,0,0,0,0,0,0
79,254,1,0,0,0,0,0,0,0
80,254,1,0,0,0,0,0,0,0
81,254,1,0,0,0,0,0,0,0
82,254,1,0,0,0,0,0,0,0
83,254,1,0,0,0,0,0,0,0
84,254,1,0,0,0,0,0,0,0
85,254,1,0,0,0,0,0,0,0
86,254,1,0,0,0,0,0,0,0
87,254,1,0,0,0,0,0,0,0
88,254,1,0,0,0,0,0,0,0
89,254,1,0,0,0,0,0,0,0
90,254,1,0,0,0,0,0,0,0
91,254,1,0,0,0,0,0,0,0
92,254,1,0,0,0,0,0,0,0
93,254,1,0,0,0,0,0,0,0
94,254,1,0,0,0,0,0,0,0
95,254,1,0,0,0,0,0,0,0
96,254,1,0,0,0,0,0,0,0
97,254,1,0,0,0,0,0,0,0
98,254,1,0,0,0,0,0,0,0
99,254,1,0,0,0,0,0,0,0
100,254,1,0,0,0,0,0,0,0
101,254,1,0,0,0,0,0,0,0
102,254,1,0,0,0,0,0,0,0
103,254,1,0,0,0,0,0,0,0
104,254,1,0,0,0,0,0,0,0
105,254,1,0,0,0,0,0,0,0
106,254,1,0,0,0,0,0,0,0
107,254,1,0,0,0,0,0,0,0
108,254,1,0,0,0,0,0,0,0
109,254,1,0,0,0,0,0,0,0
110,254,1,0,0,0,0,0,0,0
111,254,1,0,0,0,0,0,0,0
112,254,1,0,0,0,0,0,0,0
113,254,1,0,0,0,0,0,0,0
114,254,1,0,0,0,0,0,0,0
115,254,1,0,0,0,0,0,0,0
116,254,1,0,0,0,0,0,0,0
117,254,1,0,0,0,0,0,0,0
118,254,1,0,0,0,0,0,0,0
119,254,1,0,0,0,0,0,0,0
120,254,1,0,0,0,0,0,0,0
121,254,1,0,0,0,0,0,0,0
122,253,2,0,0,0,0,0,0,0
123,253,2,0,0,0,0,0,0,0
124,253,2,0,0,0,0,0,0,0
125,253,2,0,0,0,0,0,0,0
126,253,2,0,0,0,0,0,0,0
127,253,2,0,0,0,0,0,0,0
128,253,2,0,0,0,0,0,0,0
129,253,2,0,0,0,0,0,0,0
130,253,2,0,0,0,0,0,0,0
131,253,2,0,0,0,0,0,0,0
132,253,2,0,0,0,0,0,0,0
133,253,2,0,0,0,0,0,0,0
134,253,2,0,0,0,0,0,0,0
135,253,2,0,0,0,0,0,0,0
136,253,2,0,0,0,0,0,0,0
137,253,2,0,0,0,0,0,0,0
138,253,2,0,0,0,0,0,0,0
139,253,2,0,0,0,0,0,0,0
140,253,2,0,0,0,0,0,0,0
141,253,2,0,0,0,0,0,0,0
142,253,2,0,0,0,0,0,0,0
143,253,2,0,0,0,0,0,0,0
144,253,2,0,0,0,0,0,0,0
145,253,2,0,0,0,0,0,0,0
146,253,2,0,0,0,0,0,0,0
147,253,2,0,0,0,0,0,0,0
148,253,2,0,0,0,0,0,0,0
149,253,2,0,0,0,0,0,0,0
150,253,2,0,0,0,0,0,0,0
151,253,2,0,0,0,0,0,0,0
152,253,2,0,0,0,0,0,0,0
153,253,2,0,0,0,0,0,0,0
154,253,2,0,0,0,0,0,0,0
155,253,2,0,0,0,0,0,0,0
156,253,2,0,0,0,0,0,0,0
157,253,2,0,0,0,0,0,0,0
158,253,2,0,0,0,0,0,0,0
159,253,2,0,0,0,0,0,0,0
160,253,2,0,0,0,0,0,0,0
161,253,2,0,0,0,0,0,0,0
162,253,2,0,0,0,0,0,0,0
163,253,2,0,0,0,0,0,0,0
164,253,2,0,0,0,0,0,0,0
165,253,2,0,0,0,0,0,0,0
166,253,2,0,0,0,0,0,0,0
167,253,2,0,0,0,0,0,0,0
168,253,2,0,0,0,0,0,0,0
169,253,2,0,0,0,0,0,0,0
170,253,2,0,0,0,0,0,0,0
171,253,2,0,0,0,0,0,0,0
172,253,2,0,0,0,0,0,0,0
173,253,2,0,0,0,0,0,0,0
174,253,2,0,0,0,0,0,0,0
175,253,2,0,0,0,0,0,0,0
176,253,2,0,0,0,0,0,0,0
177,253,2,0,0,0,0,0,0,0
178,253,2,0,0,0,0,0,0,0
179,253,2,0,0,0,0,0,0,0
180,253,2,0,0,0,0,0,0,0
181,253,2,0,0,0,0,0,0,0
182,253,2,0,0,0,0,0,0,0
183,253,2,0,0,0,0,0,0,0
184,253,2,0,0,0,0,0,0,0
185,253,2,0,0,0,0,0,0,0
186,253,2,0,0,0,0,0,0,0
187,253,2,0,0,0,0,0,0,0
188,253,2,0,0,0,0,0,0,0
189,253,2,0,0,0,0,0,0,0
190,253,2,0,0,0,0,0,0,0
191,253,2,0,0,0,0,0,0,0
192,253,2,0,0,0,0,0,0,0
193,253,2,0,0,0,0,0,0,0
194,253,2,0,0,0,0,0,0,0
195,253,2,0,0,0,0,0,0,0
196,253,2,0,0,0,0,0,0,0
197,253,2,0,0,0,0,0,0,0
198,253,2,0,0,0,0,0,0,0
199,253,2,0,0,0,0,0,0,0
200,253,2,0,0,0,0,0,0,0
201,253,2,0,0,0,0,0,0,0
202,253,2,0,0,0,0,0,0,0
203,253,2,0,0,0,0,0,0,0
204,253,2,0,0,0,0,0,0,0
205,253,2,0,0,0,0,0,0,0
206,253,2,0,0,0,0,0,0,0
207,253,2,0,0,0,0,0,0,0
208,253,2,0,0,0,0,0,0,0
209,253,2,0,0,0,0,0,0,0
210,253,2,0,0,0,0,0,0,0
211,253,2,0,0,0,0,0,0,0
212,253,2,0,0,0,0,0,0,0
213,253,2,0,0,0,0,0,0,0
214,253,2,0,0,0,0,0,0,0
215,253,2,0,0,0,0,0,0,0
216,253,2,0,0,0,0,0,0,0
217,253,2,0,0,0,0,0,0,0
218,253,2,0,0,0,0,0,0,0
219,253,2,0,0,0,0,0,0,0
220,253,2,0,0,0,0,0,0,0
221,253,2,0,0,0,0,0,0,0
222,252,3,0,0,0,0,0,0,0
223,252,3,0,0,0,0,0,0,0
224,252,3,0,0,0,0,0,0,0
225,252,3,0,0,0,0,0,0,0
226,252,3,0,0,0,0,0,0,0
227,252,3,0,0,0,0,0,0,0
228,252,3,0,0,0,0,0,0,0
229,252,3,0,0,0,0,0,0,0
230,252,3,0,0,0,0,0,0,0
231,252,3,0,0,0,0,0,0,0
232,252,3,0,0,0,0,0,0,0
233,252,3,0,0,0,0,0,0,0
234,252,3,0,0,0,0,0,0,0
235,252,3,0,0,0,0,0,0,0
236,252,3,0,0,0,0,0,0,0
237,252,3,0,0,0,0,0,0,0
238,252,3,0,0,0,0,0,0,0
239,252,3,0,0,0,0,0,0,0
240,252,3,0,0,0,0,0,0,0
241,252,3,0,0,0,0,0,0,0
242,252,3,0,0,0,0,0,0,0
243,252,3,0,0,0,0,0,0,0
244,252,3,0,0,0,0,0,0,0
245,252,3,0,0,0,0,0,0,0
246,252,3,0,0,0,0,0,0,0
247,252,3,0,0,0,0,0,0,0
248,252,3,0,0,0,0,0,0,0
249,252,3,0,0,0,0,0,0,0
250,252,3,0,0,0,0,0,0,0
251,252,3,0,0,0,0,0,0,0
252,252,3,0,0,0,0,0,0,0
253,252,3,0,0,0,0,0,0,0
254,252,3,0,0,0,0,0,0,0
255,252,3,0,0,0,0,0,0,0
256,252,3,0,0,0,0,0,0,0
257,252,3,0,0,0,0,0,0,0
258,252,3,0,0,0,0,0,0,0
259,252,3,0,0,0,0,0,0,0
260,252,3,0,0,0,0,0,0,0
261,252,3,0,0,0,0,0,0,0
262,252,3,0,0,0,0,0,0,0
263,252,3,0,0,0,0,0,0,0
264,252,3,0,0,0,0,0,0,0
265,252,3,0,0,0,0,0,0,0
266,252,3,0,0,0,0,0,0,0
267,252,3,0,0,0,0,0,0,0
268,252,3,0,0,0,0,0,0,0
269,252,3,0,0,0,0,0,0,0
270,252,3,0,0,0,0,0,0,0
271,252,3,0,0,0,0,0,0,0
272,252,3,0,0,0,0,0,0,0
273,252,3,0,0,0,0,0,0,0
274,252,3,0,0,0,0,0,0,0
275,252,3,0,0,0,0,0,0,0
276,252,3,0,0,0,0,0,0,0
277,252,3,0,0,0,0,0,0,0
278,252,3,0,0,0,0,0,0,0
279,252,3,0,0,0,0,0,0,0
280,252,3,0,0,0,0,0,0,0
281,252,3,0,0,0,0,0,0,0
282,252,3,0,0,0,0,0,0,0
283,252,3,0,0,0,0,0,0,0
284,252,3,0,0,0,0,0,0,0
285,252,3,0,0,0,0,0,0,0
286,252,3,0,0,0,0,0,0,0
287,252,3,0,0,0,0,0,0,0
288,252,3,0,0,0,0,0,0,0
289,252,3,0,0,0,0,0,0,0
290,252,3,0,0,0,0,0,0,0
291,252,3,0,0,0,0,0,0,0
292,252,3,0,0,0,0,0,0,0
293,252,3,0,0,0,0,0,0,0
294,252,3,0,0,0,0,0,0,0
295,252,3,0,0,0,0,0,0,0
296,252,3,0,0,0,0,0,0,0
297,252,3,0,0,0,0,0,0,0
298,252,3,0,0,0,0,0,0,0
299,252,3,0,0,0,0,0,0,0
300,252,3,0,0,0,0,0,0,0
301,252,3,0,0,0,0,0,0,0
302,252,3,0,0,0,0,0,0,0
303,252,3,0,0,0,0,0,0,0
304,252,3,0,0,0,0,0,0,0
305,252,3,0,0,0,0,0,0,0
306,252,3,0,0,0,0,0,0,0
307,252,3,0,0,0,0,0,0,0
308,252,3,0,0,0,0,0,0,0
309,252,3,0,0,0,0,0,0,0
310,252,3,0,0,0,0,0,0,0
311,252,3,0,0,0,0,0,0,0
312,252,3,0,0,0,0,0,0,0
313,252,3,0,0,0,0,0,0,0
314,252,3,0,0,0,0,0,0,0
315,252,3,0,0,0,0,0,0,0
316,252,3,0,0,0,0,0,0,0
317,252,3,0,0,0,0,0,0,0
318,252,3,0,0,0,0,0,0,0
319,252,3,0,0,0,0,0,0,0
320,252,3,0,0,0,0,0,0,0
321,252,3,0,0,0,0,0,0,0
322,252,3,0,0,0,0,0,0,0
323,252,3,0,0,0,0,0,0,0
324,252,3,0,0,0,0,0,0,0
325,252,3,0,0,0,0,0,0,0
326,252,3,0,0,0,0,0,0,0
327,252,3,0,0,0,0,0,0,0
328,252,3,0,0,0,0,0,0,0
329,252,3,0,0,0,0,0,0,0
330,252,3,0,0,0,0,0,0,0
331,252,3,0,0,0,0,0,0,0
332,252,3,0,0,0,0,0,0,0
333,252,3,0,0,0,0,0,0,0
334,252,3,0,0,0,0,0,0,0
335,252,3,0,0,0,0,0,0,0
336,252,3,0,0,0,0,0,0,0
337,252,3,0,0,0,0,0,0,0
338,252,3,0,0,0,0,0,0,0
339,252,3,0,0,0,0,0,0,0
340,252,3,0,0,0,0,0,0,0
341,252,3,0,0,0,0,0,0,0
342,252,3,0,0,0,0,0,0,0
343,252,3,0,0,0,0,0,0,0
344,252,3,0,0,0,0,0,0,0
345,252,3,0,0,0,0,0,0,0
346,252,3,0,0,0,0,0,0,0
347,252,3,0,0,0,0,0,0,0
348,252,3,0,0,0,0,0,0,0
349,252,3,0,0,0,0,0,0,0
350,252,3,0,0,0,0,0,0,0
351,252,3,0,0,0,0,0,0,0
352,252,3,0,0,0,0,0,0,0
353,252,3,0,0,0,0,0,0,0
354,252,3,0,0,0,0,0,0,0
355,252,3,0,0,0,0,0,0,0
356,252,3,0,0,0,0,0,0,0
357,252,3,0,0,0,0,0,0,0
358,252,3,0,0,0,0,0,0,0
359,252,3,0,0,0,0,0,0,0
360,252,3,0,0,0,0,0,0,0
361,252,3,0,0,0,0,0,0,0
362,252,3,0,0,0,0,0,0,0
363,252,3,0,0,0,0,0,0,0
364,252,3,0,0,0,0,0,0,0
365,252,3,0,0,0,0,0,0,0
366,252,3,0,0,0,0,0,0,0
367,252,3,0,0,0,0,0,0,0
368,252,3,0,0,0,0,0,0,0
369,252,3,0,0,0,0,0,0,0
370,252,3,0,0,0,0,0,0,0
371,252,3,0,0,0,0,0,0,0
372,252,3,0,0,0,0,0,0,0
373,252,3,0,0,0,0,0,0,0
374,252,3,0,0,0,0,0,0,0
375,252,3,0,0,0,0,0,0,0
376,252,3,0,0,0,0,0,0,0
377,252,3,0,0,0,0,0,0,0
378,252,3,0,0,0,0,0,0,0
379,252,3,0,0,0,0,0,0,0
380,252,3,0,0,0,0,0,0,0
381,252,3,0,0,0,0,0,0,0
382,252,3,0,0,0,0,0,0,0
383,252,3,0,0,0,0,0,0,0
384,252,3,0,0,0,0,0,0,0
385,252,3,0,0,0,0,0,0,0
386,252,3,0,0,0,0,0,0,0
387,252,3,0,0,0,0,0,0,0
388,252,3,0,0,0,0,0,0,0
389,252,3,0,0,0,0,0,0,0
390,252,3,0,0,0,0,0,0,0
391,252,3,0,0,0,0,0,0,0
392,252,3,0,0,0,0,0,0,0
393,252,3,0,0,0,0,0,0,0
394,252,3,0,0,0,0,0,0,0
395,252,3,0,0,0,0,0,0,0
396,252,3,0,0,0,0,0,0,0
397,252,3,0,0,0,0,0,0,0
398,252,3,0,0,0,0,0,0,0
399,252,3,0,0,0,0,0,0,0
400,252,3,0,0,0,0,0,0,0
401,252,3,0,0,0,0,0,0,0
402,252,3,0,0,0,0,0,0,0
403,252,3,0,0,0,0,0,0,0
404,252,3,0,0,0,0,0,0,0
405,252,3,0,0,0,0,0,0,0
406,252,3,0,0,0,0,0,0,0
407,252,3,0,0,0,0,0,0,0
408,252,3,0,0,0,0,0,0,0
409,252,3,0,0,0,0,0,0,0
410,252,3,0,0,0,0,0,0,0
411,252,3,0,0,0,0,0,0,0
412,252,3,0,0,0,0,0,0,0
413,252,3,0,0,0,0,0,0,0
414,252,3,0,0,0,0,0,0,0
415,252,3,0,0,0,0,0,0,0
416,252,3,0,0,0,0,0,0,0
417,252,3,0,0,0,0,0,0,0
418,252,3,0,0,0,0,0,0,0
419,252,3,0,0,0,0,0,0,0
420,252,3,0,0,0,0,0,0,0
421,252,3,0,0,0,0,0,0,0
422,252,3,0,0,0,0,0,0,0
423,252,3,0,0,0,0,0,0,0
424,252,3,0,0,0,0,0,0,0
425,252,3,0,0,0,0,0,0,0
426,252,3,0,0,0,0,0,0,0
427,252,3,0,0,0,0,0,0,0
428,252,3,0,0,0,0,0,0,0
429,252,3,0,0,0,0,0,0,0
430,252,3,0,0,0,0,0,0,0
431,252,3,0,0,0,0,0,0,0
432,252,3,0,0,0,0,0,0,0
433,252,3,0,0,0,0,0,0,0
434,252,3,0,0,0,0,0,0,0
435,252,3,0,0,0,0,0,0,0
436,252,3,0,0,0,0,0,0,0
437,252,3,0,0,0,0,0,0,0
438,252,3,0,0,0,0,0,0,0
439,252,3,0,0,0,0,0,0,0
440,252,3,0,0,0,0,0,0,0
441,252,3,0,0,0,0,0,0,0
442,252,3,0,0,0,0,0,0,0
443,252,3,0,0,0,0,0,0,0
444,252,3,0,0,0,0,0,0,0
445,252,3,0,0,0,0,0,0,0
446,252,3,0,0,0,0,0,0,0
447,252,3,0,0,0,0,0,0,0
448,252,3,0,0,0,0,0,0,0
449,252,3,0,0,0,0,0,0,0
450,252,3,0,0,0,0,0,0,0
451,252,2,0,1,0,0,0,0,0
452,252,2,0,1,0,0,0,0,1
453,252,2,0,1,0,0,0,0,1
454,252,2,0,1,0,0,0,0,1
455,252,2,0,1,0,0,0,0,1
456,252,2,0,1,0,0,0,0,1
457,252,2,0,1,0,0,0,0,1
458,252,2,0,1,0,0,0,0,1
459,252,2,0,1,0,0,0,0,1
460,252,2,0,1,0,0,0,0,1
461,252,2,0,1,0,0,0,0,1
462,252,2,0,1,0,0,0,0,1
463,251,3,0,1,0,0,0,0,1
464,251,3,0,1,0,0,0,0,1
465,251,3,0,1,0,0,0,0,1
466,251,3,0,1,0,0,0,0,1
467,251,3,0,1,0,0,0,0,1
468,251,3,0,1,0,0,0,0,1
469,251,3,0,1,0,0,0,0,1
470,251,3,0,1,0,0,0,0,1
471,251,3,0,1,0,0,0,0,1
472,251,3,0,1,0,0,0,0,1
473,251,3,0,1,0,0,0,0,1
474,251,3,0,1,0,0,0,0,1
475,251,3,0,1,0,0,0,0,1
476,251,3,0,1,0,0,0,0,1
477,250,4,0,1,0,0,0,0,1
478,250,4,0,1,0,0,0,0,1
479,250,4,0,1,0,0,0,0,1
480,250,4,0,1,0,0,0,0,1
481,250,4,0,1,0,0,0,0,1
482,250,4,0,1,0,0,0,0,1
483,250,4,0,1,0,0,0,0,1
484,250,4,0,1,0,0,0,0,1
485,250,4,0,1,0,0,0,0,1
486,250,4,0,1,0,0,0,0,1
487,250,4,0,1,0,0,0,0,1
488,250,4,0,1,0,0,0,0,1
489,250,4,0,1,0,0,0,0,1
490,250,4,0,1,0,0,0,0,1
491,250,4,0,1,0,0,0,0,1
492,250,4,0,1,0,0,0,0,1
493,250,4,0,1,0,0,0,0,1
494,250,4,0,1,0,0,0,0,1
495,250,4,0,1,0,0,0,0,1
496,250,4,0,1,0,0,0,0,1
497,250,4,0,1,0,0,0,0,1
498,250,4,0,1,0,0,0,0,1
499,250,4,0,1,0,0,0,0,1
500,250,4,0,1,0,0,0,0,1
501,250,4,0,1,0,0,0,0,1
502,250,4,0,1,0,0,0,0,1
503,250,4,0,1,0,0,0,0,1
504,250,4,0,1,0,0,0,0,1
505,250,4,0,1,0,0,0,0,1
506,250,4,0,1,0,0,0,0,1
507,250,4,0,1,0,0,0,0,1
508,250,4,0,1,0,0,0,0,1
509,250,4,0,1,0,0,0,0,1
510,250,4,0,1,0,0,0,0,1
511,250,4,0,1,0,0,0,0,1
512,250,4,0,1,0,0,0,0,1
513,250,4,0,1,0,0,0,0,1
514,250,4,0,1,0,0,0,0,1
515,250,4,0,1,0,0,0,0,1
516,250,4,0,1,0,0,0,0,1
517,250,4,0,1,0,0,0,0,1
518,250,4,0,1,0,0,0,0,1
519,250,4,0,1,0,0,0,0,1
520,250,4,0,1,0,0,0,0,1
521,250,4,0,1,0,0,0,0,1
522,250,4,0,1,0,0,0,0,1
523,250,4,0,1,0,0,0,0,1
524,250,4,0,1,0,0,0,0,1
525,250,4,0,1,0,0,0,0,1
526,250,4,0,1,0,0,0,0,1
527,250,4,0,1,0,0,0,0,1
528,250,4,0,1,0,0,0,0,1
529,250,4,0,1,0,0,0,0,1
530,250,4,0,1,0,0,0,0,1
531,250,4,0,1,0,0,0,0,1
532,250,4,0,1,0,0,0,0,1
533,250,4,0,1,0,0,0,0,1
534,250,4,0,1,0,0,0,0,1
535,250,4,0,1,0,0,0,0,1
536,250,4,0,1,0,0,0,0,1
537,250,4,0,1,0,0,0,0,1
538,250,4,0,1,0,0,0,0,1
539,250,4,0,1,0,0,0,0,1
540,250,4,0,1,0,0,0,0,1
541,250,4,0,1,0,0,0,0,1
542,250,4,0,1,0,0,0,0,1
543,250,4,0,1,0,0,0,0,1
544,250,4,0,1,0,0,0,0,1
545,250,4,0,1,0,0,0,0,1
546,250,4,0,1,0,0,0,0,1
547,250,4,0,1,0,0,0,0,1
548,250,4,0,1,0,0,0,0,1
549,250,4,0,1,0,0,0,0,1
550,250,4,0,1,0,0,0,0,1
551,250,4,0,1,0,0,0,0,1
552,250,4,0,1,0,0,0,0,1
553,250,4,0,1,0,0,0,0,1
554,250,4,0,1,0,0,0,0,1
555,250,4,0,1,0,0,0,0,1
556,250,4,0,1,0,0,0,0,1
557,250,4,0,1,0,0,0,0,1
558,250,4,0,1,0,0,0,0,1
559,250,4,0,1,0,0,0,0,1
560,250,4,0,1,0,0,0,0,1
561,250,4,0,1,0,0,0,0,1
562,250,4,0,1,0,0,0,0,1
563,250,4,0,1,0,0,0,0,1
564,250,4,0,1,0,0,0,0,1
565,250,4,0,1,0,0,0,0,1
566,250,4,0,1,0,0,0,0,1
567,250,4,0,1,0,0,0,0,1
568,250,4,0,1,0,0,0,0,1
569,250,4,0,1,0,0,0,0,1
570,250,4,0,1,0,0,0,0,1
571,250,4,0,1,0,0,0,0,1
572,250,4,0,1,0,0,0,0,1
573,250,4,0,1,0,0,0,0,1
574,250,4,0,1,0,0,0,0,1
575,250,4,0,1,0,0,0,0,1
576,250,4,0,1,0,0,0,0,1
577,250,4,0,1,0,0,0,0,1
578,250,4,0,1,0,0,0,0,1
579,250,4,0,1,0,0,0,0,1
580,250,4,0,1,0,0,0,0,1
581,250,4,0,1,0,0,0,0,1
582,250,4,0,1,0,0,0,0,1
583,250,4,0,1,0,0,0,0,1
584,250,4,0,1,0,0,0,0,1
585,250,4,0,1,0,0,0,0,1
586,250,4,0,1,0,0,0,0,1
587,250,4,0,1,0,0,0,0,1
588,250,4,0,1,0,0,0,0,1
589,250,4,0,1,0,0,0,0,1
590,250,4,0,1,0,0,0,0,1
591,250,4,0,1,0,0,0,0,1
592,250,4,0,1,0,0,0,0,1
593,250,4,0,1,0,0,0,0,1
594,250,4,0,1,0,0,0,0,1
595,250,4,0,1,0,0,0,0,1
596,250,4,0,1,0,0,0,0,1
597,250,4,0,1,0,0,0,0,1
598,250,4,0,1,0,0,0,0,1
599,250,4,0,1,0,0,0,0,1
600,250,4,0,1,0,0,0,0,1
601,250,4,0,1,0,0,0,0,1
602,250,4,0,1,0,0,0,0,1
603,250,4,0,1,0,0,0,0,1
604,250,4,0,1,0,0,0,0,1
605,250,4,0,1,0,0,0,0,1
606,250,4,0,1,0,0,0,0,1
607,250,4,0,1,0,0,0,0,1
608,250,4,0,1,0,0,0,0,1
609,250,4,0,1,0,0,0,0,1
610,250,4,0,1,0,0,0,0,1
611,250,4,0,1,0,0,0,0,1
612,250,4,0,1,0,0,0,0,1
613,250,4,0,1,0,0,0,0,1
614,250,4,0,1,0,0,0,0,1
615,250,4,0,1,0,0,0,0,1
616,250,4,0,1,0,0,0,0,1
617,250,4,0,1,0,0,0,0,1
618,250,4,0,1,0,0,0,0,1
619,250,4,0,1,0,0,0,0,1
620,250,3,0,2,0,0,0,0,1
621,250,3,0,2,0,0,0,0,2
622,250,3,0,2,0,0,0,0,2
623,250,3,0,2,0,0,0,0,2
624,250,3,0,2,0,0,0,0,2
625,250,3,0,2,0,0,0,0,2
626,250,3,0,2,0,0,0,0,2
627,250,3,0,2,0,0,0,0,2
628,250,3,0,2,0,0,0,0,2
629,250,3,0,2,0,0,0,0,2
630,250,3,0,2,0,0,0,0,2
631,250,3,0,2,0,0,0,0,2
632,250,3,0,2,0,0,0,0,2
633,250,3,0,2,0,0,0,0,2
634,250,3,0,2,0,0,0,0,2
635,250,3,0,2,0,0,0,0,2
636,250,3,0,2,0,0,0,0,2
637,250,3,0,2,0,0,0,0,2
638,250,3,0,2,0,0,0,0,2
639,250,3,0,2,0,0,0,0,2
640,250,3,0,2,0,0,0,0,2
641,250,3,0,2,0,0,0,0,2
642,250,3,0,2,0,0,0,0,2
643,250,3,0,2,0,0,0,0,2
644,250,3,0,2,0,0,0,0,2
645,250,3,0,2,0,0,0,0,2
646,250,3,0,2,0,0,0,0,2
647,250,3,0,2,0,0,0,0,2
648,250,3,0,2,0,0,0,0,2
649,250,3,0,2,0,0,0,0,2
650,250,3,0,2,0,0,0,0,2
651,250,3,0,2,0,0,0,0,2
652,250,3,0,2,0,0,0,0,2
653,250,3,0,2,0,0,0,0,2
654,250,3,0,2,0,0,0,0,2
655,250,3,0,2,0,0,0,0,2
656,250,3,0,2,0,0,0,0,2
657,250,3,0,2,0,0,0,0,2
658,250,3,0,2,0,0,0,0,2
659,250,3,0,2,0,0,0,0,2
660,250,3,0,2,0,0,0,0,2
661,250,3,0,2,0,0,0,0,2
662,250,3,0,2,0,0,0,0,2
663,250,3,0,2,0,0,0,0,2
664,250,3,0,2,0,0,0,0,2
665,250,3,0,2,0,0,0,0,2
666,250,3,0,2,0,0,0,0,2
667,250,3,0,2,0,0,0,0,2
668,250,3,0,2,0,0,0,0,2
669,250,3,0,2,0,0,0,0,2
670,250,3,0,2,0,0,0,0,2
671,250,3,0,2,0,0,0,0,2
672,250,3,0,2,0,0,0,0,2
673,250,3,0,2,0,0,0,0,2
674,250,3,0,2,0,0,0,0,2
675,250,3,0,2,0,0,0,0,2
676,250,3,0,2,0,0,0,0,2
677,250,3,0,2,0,0,0,0,2
678,250,3,0,2,0,0,0,0,2
679,250,3,0,2,0,0,0,0,2
680,250,3,0,2,0,0,0,0,2
681,250,3,0,2,0,0,0,0,2
682,250,3,0,2,0,0,0,0,2
683,250,3,0,2,0,0,0,0,2
684,250,3,0,2,0,0,0,0,2
685,250,3,0,2,0,0,0,0,2
686,250,3,0,2,0,0,0,0,2
687,250,3,0,2,0,0,0,0,2
688,250,3,0,2,0,0,0,0,2
689,250,3,0,2,0,0,0,0,2
690,250,3,0,2,0,0,0,0,2
691,250,3,0,2,0,0,0,0,2
692,250,3,0,2,0,0,0,0,2
693,250,3,0,2,0,0,0,0,2
694,250,3,0,2,0,0,0,0,2
695,250,3,0,2,0,0,0,0,2
696,250,3,0,2,0,0,0,0,2
